	日期	事件标题	国家	区域	消费品名称	涉及的消费品数量	伤害事件	事件来源	消费品一级类别	消费品二级类别	链接	伤害类型	严重程度	伤害类别	消费品危害类型	消费品一级危害类型	消费品二级危害类型	消费者年龄	消费者受教育程度	消费者职业	健康状况	消费品问题部件	尺寸	绳索及类似物	不透气	填充物	锐利边缘	部件空隙或开口	尖角	光滑表面	粗糙表面	小零件	昼夜	温度	湿度	海拔	稳定性	腐蚀性	速度	腐蚀物	坎坷	爬坡	下坡	地面摩擦	斜坡	楼梯	灰尘	静电	辐射	警示标识缺失	高温表面	高温液体	高温气体	低温表面	低温液体	低温气体	明火	高低电压	过热	漏电	短路	接触不良	铁芯发热	散热不良	稳定性噪音危害	变动性噪音危害	脉冲性噪音危害	爆炸性气体	爆炸性粉尘	爆炸性喷雾	聚合爆炸	蒸发爆炸	液体混合爆炸	爆炸性化合物	固体爆炸性物质	爆炸性气体	旋转部件牵扯	飞行物体撞击	移动部件挤压	机械稳定性	机械强度	弹性组件失控	压力空间失控	热辐射危害	激光辐射	紫外线辐射	X光线辐射	高频电磁辐射	低频电磁辐射	甲醛	乙醛	丙烯醛	其它有毒醛类	蒽类化合物	菲类化合物	芘类化合物	其它有毒芳香稠环类化合物类	N-杂环化合物	S-杂环化合物	O-杂环化合物	其它有毒杂环类化合物	有机氟化物	有机氯化物	有机溴化物	其它有毒有机氯化物	一氧化氮	一氧化碳	氯气	臭氧	氯化氢	硫化氢	其它有毒气体	砷	镉	铬	铜	汞	镍	铅	其它有毒重金属及其化合物	硫酸	盐酸	氢氧化钠	其它有毒酸碱类物	氢氰酸	氰化钾	氰化氢	其它无机氰化物	尘螨	蛔虫卵	绦虫卵	其它寄生虫危害	甲肝病毒	甲型流感病毒	轮状病毒	禽流感病毒	其它原生微生物危害	皮肤癣真菌	着色真菌	孢子丝菌	新生隐球菌	假丝酵母菌	曲霉	毛霉	卡氏肺孢菌	其它真核细胞微生物危害	大肠杆菌	沙门氏菌	副溶血性弧菌	金黄色葡萄球菌	腊样芽孢肝菌	其它原核细胞微生物危害
154	20170124	捷豹路虎（中国）投资有限公司召回部分进口捷豹XF系列汽车	中国	吉林	进口捷豹XF系列汽车	1	捷豹路虎（中国）投资有限公司向国家质检总局备案了召回计划，将自2017年2月6日起，召回部分2013年5月1日至2015年6月15日期间生产的2013-2015年款进口捷豹XF系列汽车。据该公司统计，中国大陆地区共涉及22338辆。 本次召回范围内部分车辆燃油供油管与车辆底部护板及车身之间没有保持足够的间隙，可能导致燃油管磨损，极端情况下会造成汽油泄漏，存在可能引发火灾的重大安全隐患。 捷豹路虎（中国）投资有限公司将为召回范围内的车辆免费检查燃油管，必要时进行更换，同时会另外安装2个油管固定卡夹，以消除缺陷。 相关用户如在使用中发现有汽油泄露或车内闻到汽油味，应停止使用车辆并联系经销商进行处置。建议在车辆安全隐患消除前尽量避免靠近点火源或者高温区域，在召回行动开始后应尽快联系经销商进行维修。 捷豹路虎（中国）投资有限公司此外也可拨打缺陷产品管理中心热线电话010-59799616或地方出入境检验检疫机构的质量热线12365（转2号键），反映在召回活动实施过程中的问题或提交缺陷线索。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gnzhqc/201701/t20170124_67324.html	烧伤,烫伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	车身,燃油管,油管	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
155	20170123	斯巴鲁汽车（中国）有限公司召回部分进口森林人系列汽车	中国	不详	进口森林人系列汽车	1	斯巴鲁汽车（中国）有限公司向国家质检总局备案了召回计划，将自2017年1月23日起，召回2010年9月29日至2012年10月9日期间生产的部分进口2011-2012款森林人系列汽车。据该公司统计，中国大陆地区共涉及1264辆。 本次召回范围内部分车辆由于设计问题，控制二次空气泵的继电器触点可能熔化粘着，导致空气泵电机连续运转，进而导致空气泵气管内气压上升、气泵温度上升，严重时可能引起树脂部件熔损，发出异臭，冒烟，甚至起火，存在安全隐患。 斯巴鲁汽车（中国）有限公司将为召回范围内的车辆更换经过重新设定的二次空气泵继电器，以消除缺陷。 用户在行驶过程中如发现发动机警告灯亮起、发动机舱盖位置冒烟、发出恶臭等情形，应立即停止使用，并立即寻求经销商的帮助。 斯巴鲁汽车（中国）有限公司此外也可拨打缺陷产品管理中心热线电话010-59799616或地方出入境检验检疫机构的质量热线12365（转2号键），反映在召回活动实施过程中的问题或提交缺陷线索。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gnzhqc/201701/t20170123_67187.html	烧伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	发动机	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
156	20170116	戴姆勒卡客车（中国）有限公司召回部分进口梅赛德斯-奔驰半挂牵引汽车	中国	不详	牵引车	1	戴姆勒卡客车（中国）有限公司向国家质检总局备案了召回计划，将自2017年1月16日起，召回部分2015年1月14日至2016年2月12日期间生产的梅赛德斯-奔驰Actros 2646（6×4）和Actros 2644（6×4）系列半挂牵引车。据该公司统计，中国大陆地区共涉及58辆。 本次召回范围内个别车辆在驾驶过程中，后桥桥间传动轴的旋转导致万向节过热，使传动轴和万向节间的装配间隙随着行驶里程的增加而增大，引起噪音和振动，甚至可能导致万向节的衬套或十字轴脱落同时，该传动轴的焊缝在高应力下可能会裂开,存在安全隐患。戴姆勒卡客车（中国）有限公司将为受影响车辆更换后桥桥间传动轴，以消除缺陷。 相关用户应谨慎驾驶，一旦感知到上述范围内部分车辆产生逐渐增大的、清晰的噪音和振动时，驾驶员应该在确保安全的情况下，迅速将车辆靠边停下、不得延误，然后与梅赛德斯-奔驰卡车授权服务中心联系。相关用户在召回行动开始后应尽快联系经销商进行维修。 梅赛德斯-奔驰卡车授权服务中心此外也可拨打缺陷产品管理中心热线电话010-59799616或地方出入境检验检疫机构的质量热线12365（转2号键），反映在召回活动实施过程中的问题或提交缺陷线索。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gnzhqc/201701/t20170116_67090.html	烫伤	2	人身安全	物理危害	电气危害	触电危害	未知	未知	未知	未知	后桥,驾驶,十字轴,万向节	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
157	20161216	东风汽车有限公司召回部分东风日产新楼兰和奇骏汽车	中国	黑龙江	奇骏汽车	1	东风汽车有限公司决定召回以下部分汽车，共计30310辆 （一）自2017年2月15日起，召回2014年3月17日至2016年4月11日生产的部分2015-2016款东风日产新楼兰汽车，共计1600辆。  本次召回范围内部分车辆ABS控制器内的油封硬度不足，可能会使制动液渗漏到零件内部电路板，导致ABS警告灯点亮。如继续使用，在极端情况下可能导致ABS电路板短路烧蚀，存在安全隐患。东风汽车有限公司将为召回范围内车辆更换ABS控制器，以消除安全隐患。 （二）自2016年12月16日起，召回2014年9月19日至2015年1月29日生产的部分2014款东风日产奇骏汽车，共28710辆。  本次召回范围内部分车辆的油箱泵口处的毛边压合处理不充分，可能造成油箱密封圈局部龟裂，出现燃油气味溢出。极端情况下，在油箱加满油时，可能会导致燃油渗漏，存在安全隐患。东风汽车有限公司将为召回范围内车辆的油箱泵口进行压合处理并更换油箱密封圈，以消除安全隐患。 东风汽车有限公司将通过东风日产专营店主动联系相关车主，安排免费检修事宜。此外也可拨打国家质检总局缺陷产品管理中心热线电话010-59799616反映召回活动实施过程中的问题或提交缺陷线索。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gnzhqc/201612/t20161216_66562.html	电击伤	2	人身安全	物理危害	电气危害	触电危害	未知	未知	未知	未知	油封,油箱,制动液	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
158	20161206	宝马（中国）汽车贸易有限公司召回部分进口宝马1系及X系列汽车	中国	不详	进口宝马1系及X系列汽车	1	宝马（中国）汽车贸易有限公司向国家质检总局备案了召回计划，将自2016年12月30日起，召回2014年7月9日至2015年6月19日期间生产的2014-2015年款进口宝马1系及X系列汽车。据该公司统计，中国大陆地区共涉及69辆。具体如下 2014年7月9日生产的部分进口宝马1系118i车辆，共计2辆  2014年8月21日至2015年6月19日期间生产的部分进口宝马X3、X4、X5、X6车辆，共计67辆。     此次召回范围内车辆由于供应商问题，EPS控制模块无法正常工作，在车辆行驶时可能发生转向助力失效，或EPS控制模块处可能升温，引发火灾风险，存在安全隐患。 宝马（中国）汽车贸易有限公司将为召回范围内车辆更换经过修正的转向机总成（EPS控制模块集成于转向机总成）。 相关用户应谨慎驾驶，密切关注车辆转向系统工作情况，如有转向系统报警或异响应尽快联系经销商对车辆进行检查。在召回行动开始后应尽快联系经销商进行维修。 宝马（中国）汽车贸易有限公司此外也可拨打缺陷产品管理中心热线电话010-59799616或地方出入境检验检疫机构的质量热线12365（转2号键）反映在召回活动实施过程中的问题或提交缺陷线索。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gnzhqc/201612/t20161206_66318.html	烧伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	驾驶,转向,转向机,转向系统,总成	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
159	20161207	大众汽车（中国）销售有限公司召回部分进口夏朗、欧悦博系列汽车	中国	不详	进口汽车	1	大众汽车（中国）销售有限公司向国家质检总局备案了召回计划，将从2017年1月18日起，召回2011年11月5日至2014年3月15日生产的部分进口夏朗、欧悦博系列汽车。据该公司统计，中国大陆地区共涉及20919辆。具体如下 2011年11月5日至2014年3月15日期间生产的部分进口2012-2014款夏朗系列汽车，共计20472辆  2013年2月6日至2013年7月11日期间生产的部分进口2013-2014款欧悦博车型，共计447辆。  本次召回范围内部分车辆，可能由于燃油泵连接器接触面磨损及腐蚀，造成接触电阻升高，从而导致油箱内侧插头过热及失效，进而导致车辆无法启动或者在行驶中抛锚等情况，存在安全隐患。 大众汽车(中国)销售有限公司将委托大众品牌进口汽车授权经销商（针对夏朗车型）以及具有西雅特品牌售后服务资质的大众品牌进口汽车授权经销商（针对欧悦博车型），为召回范围内的车辆燃油泵更换油泵盖帽及线束，以消除缺陷。 相关用户请注意车辆EPC警示灯情况，若发现警示灯亮，请尽快以安全的驾驶方式行驶到安全区域并停车，然后立即联络上述对应经销商。在召回行动开始后应尽快联系经销商进行维修。 大众汽车（中国）销售有限公司此外也可拨打缺陷产品管理中心热线电话010-59799616或地方出入境检验检疫机构的质量热线12365（转2号键），反映在召回活动实施过程中的问题或提交缺陷线索。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gnzhqc/201612/t20161207_66356.html	烫伤,电击伤	2	人身安全	物理危害	电气危害	触电危害	未知	未知	未知	未知	驾驶,燃油泵,油箱	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
160	20161130	沃尔沃（中国）投资有限公司召回部分进口沃尔沃FH牵引车和沃尔沃FM牵引车	中国	不详	牵引车	1	沃尔沃（中国）投资有限公司向国家质检总局备案了召回计划，将自2016年11月30日起，召回2013年9月25日至2016年8月29日期间生产的2014年款进口沃尔沃FH牵引车和沃尔沃FM牵引车。据该公司统计，中国大陆地区共涉及332辆。具体如下 2013年9月25日至2016年8月29日期间生产的2014年款进口沃尔沃FH420系列汽车，共计18辆 2013年9月25日至2016年8月29日期间生产的2014年款进口沃尔沃FH460系列汽车，共计233辆 2013年9月25日至2016年8月29日期间生产的2014年款进口沃尔沃FH500系列汽车，共计72辆 2013年9月25日至2016年8月29日期间生产的2014年款进口沃尔沃FH540系列汽车，共计8辆 2013年9月25日至2016年8月29日期间生产的2014年款进口沃尔沃FM460系列汽车，共计1辆。 本次召回范围内部分车辆由于驾驶室内部照明装置存在设计缺陷，如果长期在潮湿或灰尘的环境下工作，可能导致驾驶室内部照明装置电路短路，照明装置PCB（印刷电路板）等部件烧毁，存在安全隐患。 沃尔沃（中国）投资有限公司将为召回范围内车辆的驾驶室内部照明装置加装带保险装置的线束。 相关用户应谨慎驾驶，如果发现内部照明装置过热，有塑料或橡胶异味时，需关闭车辆电源总开关，手动拆除该照明装置供电插头。在召回行动开始后应尽快联系经销商进行维修。 沃尔沃（中国）投资有限公司此外也可拨打缺陷产品管理中心热线电话010-59799616或地方出入境检验检疫机构的质量热线12365（转2号键），反映在召回活动实施过程中的问题或提交缺陷线索。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gnzhqc/201611/t20161130_66159.html	烫伤,电击伤	2	人身安全	物理危害	电气危害	触电危害	未知	未知	未知	未知	电源总开关,驾驶,驾驶室	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
161	20161115	一汽-大众汽车有限公司召回部分进口Q7汽车	中国	不详	进口Q7汽车	1	一汽-大众汽车有限公司向国家质检总局备案了召回计划，将自2016年11月21日起，召回部分2015年11月11日至2015年11月17日期间生产的2016年款进口Q7汽车，据该公司统计，中国大陆地区共涉及7辆。 本次召回范围内车辆由于供应商在制造过程中没有对转向控制单元电路板按照规定进行灰尘颗粒防护，可能会导致电路板短路，影响车辆转向助力功能，从而造成转向不便，存在安全隐患。 一汽-大众汽车有限公司将为召回范围内的车辆更换转向器总成（更换后的转向器总成能够防护灰尘颗粒）。 相关用户如发现车辆仪表板转向指示灯黄灯报警或者行驶中转向沉重，请谨慎驾驶，并尽快联系经销商进行检修。 一汽-大众汽车有限公司此外也可拨打缺陷产品管理中心热线电话010-59799616或地方出入境检验检疫机构的质量热线12365（转2号键），反映在召回活动实施过程中的问题或提交缺陷线索。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gnzhqc/201611/t20161115_65908.html	电击伤	2	人身安全	物理危害	电气危害	触电危害	未知	未知	未知	未知	驾驶,转向,总成	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
162	20161111	马自达（中国）企业管理有限公司召回部分进口RX-8汽车	中国	不详	进口RX-8汽车	1	马自达（中国）企业管理有限公司向国家质检总局备案了召回计划，将自2016年12月26日起，召回2005年4月14日至2008年2月15日期间生产的2005年款进口RX-8汽车。据该公司统计，中国大陆地区共涉及361辆。 本次召回范围内车辆由于燃油箱泵盖部的隔热性能不足，导致燃油箱泵盖在受到发动机、排气管的反复热影响后将会产生裂纹，可能导致燃油外溢，甚至造成起火，存在安全隐患。 马自达（中国）企业管理有限公司将为召回范围内的车辆免费更换新的燃油箱泵盖，并在燃油箱上面追加隔热板。 相关用户如发觉有燃油异味或发现有燃油泄漏的情况，应尽快联系经销商进行检测。 马自达（中国）企业管理有限公司将委托一汽马自达汽车销售有限公司以挂号信等形式通知	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gnzhqc/201611/t20161111_65841.html	烧伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	发动机,排气管,燃油箱,油箱	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
163	20161107	沃尔沃汽车销售（上海）有限公司召回部分进口S60、V40汽车	中国	上海	沃尔沃汽车	1	沃尔沃汽车销售（上海）有限公司向国家质检总局备案了召回计划，将自2016年11月15日起，召回部分进口S60、V40汽车，据该公司统计，中国大陆地区共涉及11690辆。具体如下 2011年5月19日至2012年4月20日期间生产的部分2012年款进口S60汽车，共计3976辆  2014年1月15日至2015年9月7日期间生产的部分2015年款进口V40汽车，共计7714辆。  本次召回范围内车辆在某些情况下，可能发生发动机缸盖局部区域压力过大导致发动机缸盖开裂的情况，从而造成冷却液泄漏或机油渗漏，可能导致发动机舱冒烟，甚至起火，存在安全隐患。 沃尔沃汽车销售（上海）有限公司将为召回范围内的车辆免费更换新的排气歧管垫，同时改装冷却旁通阀。 相关用户应该尽量避免在寒冷气候中启动发动机后迅速加速或增加发动机负载，如发现车辆仪表提示“冷却液位低”，应尽快联系经销商寻求支持。 沃尔沃汽车销售（上海）有限公司此外也可拨打缺陷产品管理中心热线电话010-59799616或地方出入境检验检疫机构的质量热线12365（转2号键），反映在召回活动实施过程中的问题或提交缺陷线索。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gnzhqc/201611/t20161107_65785.html	烧伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	发动机,发动机缸盖,冷却液,排气歧管垫	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
164	20161101	斯巴鲁汽车（中国）有限公司召回部分进口力狮、森林人、翼豹系列汽车	中国	不详	进口力狮系列汽车	1	斯巴鲁汽车（中国）有限公司向国家质检总局备案了召回计划，将自2016年11月25日起，召回部分进口力狮、森林人、翼豹系列汽车，据该公司统计，中国大陆地区共涉及9219辆。具体如下 2009年7月31日至2012年6月7日期间生产的部分2010-2012年款进口力狮系列汽车，共计3396辆  2007年12月20日至2011年5月16日期间生产的部分2009-2011年款进口森林人系列汽车，共计5176辆  2008年2月1日至2013年8月6日期间生产的部分2008-2014年款进口翼豹系列汽车，共计647辆。  本次召回范围内部分车辆由于设计问题，控制二次空气泵的继电器触点可能熔化粘着，导致空气泵电机连续运转，进而导致空气泵气管内气压上升、气泵温度上升，严重时可能引起树脂部件熔损，发出异臭，冒烟，甚至起火，存在安全隐患。 斯巴鲁汽车（中国）有限公司将为召回范围内的车辆更换经过重新设定的二次空气泵继电器，以消除缺陷。 用户在行驶过程中如发现发动机警告灯亮起、发动机舱盖位置冒烟、发出恶臭等情形，应立即停止使用，并立即寻求经销商的帮助。 斯巴鲁汽车（中国）有限公司此外也可拨打缺陷产品管理中心热线电话010-59799616或地方出入境检验检疫机构的质量热线12365（转2号键），反映在召回活动实施过程中的问题或提交缺陷线索。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gnzhqc/201611/t20161101_65654.html	烧伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	发动机	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
165	20161101	斯巴鲁汽车（中国）有限公司召回部分进口力狮、傲虎系列汽车	中国	不详	进口力狮系列汽车	1	斯巴鲁汽车（中国）有限公司向国家质检总局备案了召回计划，将自2016年11月14日起，召回部分进口力狮、傲虎系列汽车。据该公司统计，中国大陆地区共涉及71227辆。具体如下 2009年5月26日至2012年11月8日期间生产的部分2010-2013年款进口力狮系列汽车，共涉及9448辆  2009年7月31日至2012年11月7日期间生产的部分2010-2013年款进口傲虎系列汽车，共涉及61779辆。  本次召回范围内部分车辆由于前雨刷电机底盖（内有电路）制造不当，在某些情况下，前雨刷电机底盖内的电路触点部位可能发生反复性的电弧放电从而导致发热，在这种情况下前雨刷电机的底盖可能会出现熔损，严重时可能起火，存在安全隐患。 斯巴鲁汽车（中国）有限公司将为召回范围内的车辆更换正确制造且使用抗燃抗炭化材料的前雨刷电机底盖，以消除缺陷。 用户如发现前雨刷电机部位冒烟、有烧焦味，应立即停止使用，并立即寻求经销商的帮助。 斯巴鲁汽车（中国）有限公司此外也可拨打缺陷产品管理中心热线电话010-59799616或地方出入境检验检疫机构的质量热线12365（转2号键），反映在召回活动实施过程中的问题或提交缺陷线索。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gnzhqc/201611/t20161101_65650.html	烧伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	雨刷,雨刷电机	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
