序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
3013,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3014,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3015,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3016,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3017,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3018,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3019,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3020,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3021,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3022,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3023,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3024,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3025,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3026,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3027,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3028,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3029,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3030,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3031,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3032,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3033,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3034,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3035,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3036,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3037,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3038,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3039,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3040,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3041,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3042,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3043,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3044,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3045,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3046,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3047,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3048,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3049,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3050,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3051,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3052,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3053,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3054,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3055,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3056,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3057,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3058,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3059,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3060,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3061,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3062,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3063,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3064,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3065,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3066,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3067,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3068,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3069,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3070,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3071,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3072,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3073,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3074,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3075,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3076,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3077,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3078,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3079,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3080,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3081,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3082,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3083,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3084,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3085,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3086,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3087,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3088,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3089,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3090,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3091,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3092,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3093,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3094,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3095,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3096,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3097,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3098,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3099,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3100,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3101,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3102,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3103,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3104,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3105,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3106,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3107,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3108,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3109,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3110,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3111,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3112,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3113,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3114,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3115,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3116,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3117,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3118,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3119,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3120,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3121,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3122,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3123,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3124,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3125,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3126,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3127,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
