序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
627,全棉时代app违法售后服务退款时间协议，超时未退款，售后服务形同虚设,2020-03-30,https://tousu.sina.com.cn/complaint/view/17349279434/,投诉,Purcotton全棉时代,退款,我是全棉时代忠实会员，本一直在实体店购物。此次因疫情影响于2.28在全棉时代app下单购买了几件童装。收货后因其中两件外套偏小申请7天无理由退货，退货商品3.17日已签收，截止今天3.30日未收到退款。期间联系在线客服无人应答，电话客服打通过一次当时答应当天到账至今没有兑现。售后服务形同虚设。,已完成
628,丫丫童装精品190***,2020-03-28,https://tousu.sina.com.cn/complaint/view/17349260904/,投诉,快手小客服,"退款,赔偿,作出处罚,退货",24号买的衣服，26号还不显示物流，问客服客服说是预售款，27号去直播间直接降价卖了，问客服客服一直不理人，等到28号直接给我开了一句清仓，我货都没拿到货你们就降价卖，我不要了，拒收，商家拒绝了我两次退款申请，说特价款，不退不换，买的时候你咋不说，还没拿到货你就降价卖，你说我拿到货你降价卖我无话可说，还...,已回复
629,糖果童装CANDY麻烦退我的钱,2020-03-26,https://tousu.sina.com.cn/complaint/view/17349240516/,投诉,快手小客服,退款,衣服我没有收到。也没有任何的物流信息。结果显示的是交易成功。几次问客服。客服都不理人。联系了好久好久。才跟我说是件衣服已经下架了，没有衣服了。跟我说你自己退货。我自己看了一下。衣服已经下架了。自己根本没有办法退货，这边再联系客服。根本理都不理我。收了我的钱，衣服也不给我发，钱也给我不退。是真的黑...,已完成
630,淘宝高梵童装旗舰店拒不发货,2020-03-25,https://tousu.sina.com.cn/complaint/view/17349228605/,投诉,阿里客服,发货,2月10日在淘宝高梵童装旗舰店购买的衣服，商家以优惠券设置错误为由拒不发货,处理中
631,申请延迟一期还款,2020-03-26,https://tousu.sina.com.cn/complaint/view/17349241033/,投诉,微粒贷,延迟还款,本人个体童装批发，由于受本次疫情影响，导致没法及时复工，暂时失去收入来源，不能按时还本期账单，疫情期间本应万众一心共克时艰，绝大部份银行都响应国家号召尽全力扶持中小企业复工复产，但微粒贷却以目前综合情况无法延期为借口拒绝延期非常时期 并不是不愿还款,已完成
632,天猫米喜迪童装旗舰店拒绝发货,2020-03-26,https://tousu.sina.com.cn/complaint/view/17349237649/,投诉,米喜迪官方微博,"快速处理,发货",本人于2020年3月5日，在米喜迪天猫旗舰店购入儿童服饰5件，米喜迪旗舰店拒不发货,处理中
633,昆山市巴城镇宝贝计划童装商行有欺诈行为，诱导微信下单，货不对款，骗钱玩失踪,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349198343/,投诉,昆山市巴城镇宝贝计划童装商行,"退款,赔偿,道歉,作出处罚,改善服务,退货,修改宣传内容,开发票",阿里巴巴上卖家留有联系方式说加微信可以选款式拿样，于是加了微信后，选了26个款式，每个款五个码，一件八元，共1040。领快递的时候留了个心眼，拍视频拆的快递，结果没有一件是我选的款式，联系卖家不理人,待分配
634,天猫米喜迪童装旗舰店拒绝发货,2020-03-24,https://tousu.sina.com.cn/complaint/view/17349209048/,投诉,米喜迪官方微博,"快速处理,发货",违背承诺，欺骗消费者，推出特价活动吸引客户流量却拒绝发货 天猫三八节促销活动期间，该商家通过天猫商城大量出售1000-500优惠券（该优惠券一旦售出概不退款，商家活动期间仅仅通过卖券累计收入估计在5千元以上），还推出半价打折专区吸引客户购买商品赚取流量，我于3月4日13时抢购优惠券，并在3月5日零点以后抢购商家...,处理中
635,天猫米喜迪童装旗舰店拒绝发货,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349208065/,投诉,米喜迪官方微博,"快速处理,发货",商家故意在已知晓活动规则的的情况下，借活动恶意引流，提高知名度，严重损害正常买家的权利,处理中
636,天猫米喜迪童装旗舰店拒绝发货,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349205271/,投诉,米喜迪官方微博,"快速处理,发货","活动时，拍下两单.但商家拒不发货，还说设置错误，这个当初在直播时，主播也说了有5折活动，并且可以叠加券使用,所以我才早早设好闹钟，于凌晨十二点抢。这根本就是一场为了博取流量的事情，欺骗消费者，不择手段，装聋作哑。",处理中
637,天猫米喜迪童装旗舰店拒绝发货,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349203663/,投诉,米喜迪官方微博,"快速处理,发货",天猫3.8女王节期间，美特斯邦威旗下米喜迪童装官方旗舰店发放1000-500的优惠券，并且与店铺五折活动优惠叠加使用，由于平行优惠的规则，实付价格几毛甚至几分，有的消费者考虑到对商家造成损失，所以在卖家的直播间提醒商家，并且有很多人联系到客服，商家并没有做出修改，并且坚持做活动吸引消费者下单，活动生效时，消...,处理中
638,天猫米喜迪童装旗舰店拒绝发货,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349202916/,投诉,米喜迪官方微博,"快速处理,发货",米喜迪天猫旗舰店在天猫三八节活动时秒杀1000减500元的优惠券，借此获利数万元，多人曾在活动前询问客服该优惠券能否和店铺折扣叠加，客服均回答称可以，也知道会有低价单的情况，但该店铺在事后拒绝发货。因此，该店铺有以活动为名故意引流刷单的情况存在，系欺骗消费者,处理中
639,天猫米喜迪童装旗舰店拒绝发货,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349203719/,投诉,米喜迪官方微博,"快速处理,发货",3月4日我在该店铺中购买优惠券1000减500，并参与她家的4件5折优惠活动，3月5日凌晨0点完成订单下单，购买商品总价为1305的童装4件，3月7日收到店铺消息称我购买的订单金额有误，不会发货，要我自己申请退款。该店铺不止第一次参加天猫促销活动，对于天猫的优惠规则很清楚，她家主播在直播的时候也讲过这个平行优惠原则，...,处理中
640,天猫米喜迪童装旗舰店拒绝发货,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349202663/,投诉,米喜迪官方微博,"快速处理,发货",天猫米喜迪在已知会出现低价格的情况下依然售卖优惠券，诱导消费者购买,处理中
641,天猫米喜迪童装旗舰店拒绝发货,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349203059/,投诉,米喜迪官方微博,"快速处理,发货",3月5号买的原价1292的衣服拒绝发货，明明是店铺自己出的1000-500的折扣券，叠加5折活动，实付6元，店铺已运行错误为由拒绝发货，可是产品明明还在销售，而且店铺仍然有在做活动。,处理中
642,天猫米喜迪童装旗舰店拒绝发货,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349203085/,投诉,米喜迪官方微博,"快速处理,发货",3月4日在该店铺中购买优惠券1000减500，并参与她家的4件5折优惠活动，3月5日凌晨0点完成订单下单，购买商品总价为1256的童装4件，后续收到店铺消息称购买的订单金额有误，不会发货，要我自己申请退款。该店铺不止第一次参加天猫促销活动，对于天猫的优惠规则很清楚，她家主播在直播的时候也讲过这个平行优惠原则，所以不...,处理中
643,天猫米喜迪童装旗舰店拒绝发货,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349202950/,投诉,米喜迪官方微博,"快速处理,发货",3月4日我在该店铺中购买优惠券1000减500，并参与她家的4件5折优惠活动，3月5日凌晨0点完成订单下单，购买商品总价为1335的童装8件，店铺一直不发货，且不会发货，该店铺不止第一次参加天猫促销活动，我认为，商家故意用这种促销方式引流，用虚假广告的方式提高她家活动知名度。我希望该店铺正常发货,处理中
644,天猫米喜迪童装旗舰店拒绝发货,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349202701/,投诉,米喜迪官方微博,"快速处理,发货",3.4号购买了米喜迪旗舰店放出的1000-500的店铺优惠券一张，当时他们店铺放了3000张，我正好买到了一张，听说后来店铺又补了2000张券，然后3.5号参加了米喜迪旗舰店女王节四件五折的活动买了四件衣服，直接显示23块钱，然后就等着发货，3.6号发了一件衣服，可笑的是到了我们市里的中转站之后，很戏剧性，卖家召回快递，我...,处理中
645,天猫米喜迪童装旗舰店拒绝发货,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349202646/,投诉,米喜迪官方微博,"快速处理,发货",3月5日凌晨在淘宝米喜迪童装店购买价值1285的衣服，使用3.4号买的1元5折券，叠加店铺5折活动，实付款1元，店铺以运行设置错误为由不发货，事实上店铺已经举办过不下5次类似活动，之前都是发货的，店家都是知情的，店铺这种恶意销券引流量的方式太恶心，我要求捍卫自己的消费者权益，要求商家发货。,处理中
646,天猫米喜迪童装旗舰店拒绝发货,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349202548/,投诉,米喜迪官方微博,"快速处理,发货",1000-500优惠券是客服推送给我的，在多次跟客服确认是否跟5折的折扣叠加的时候，客服均表示优惠券和折扣可以叠加，我才去拍下了她家的一元有价优惠券。并花费了一天的时间在他们店里查看挑选衣服，并在大促活动开始的0点优先购买了你家的衣服。现在你告诉我我的价格有误，优惠券和折扣不应该叠加，虚假宣传，欺骗我们给...,处理中
647,天猫米喜迪童装旗舰店拒绝发货,2020-03-23,https://tousu.sina.com.cn/complaint/view/17349201282/,投诉,米喜迪官方微博,"快速处理,发货",[cp]#315[超话]##全民315##315晚会##315在行动##微博315##315消费者权益日# 2020年3月5日0点，商家在参与淘宝女神节活动时，开启了为时一个多小时的四件五折活动。 我在平台上正常购物，心心念念期待着宝贝到来，最后告诉我宝贝发不出来，商家那边的设置错误难道需要消费者买单，平台大促之下，商家疯狂卖券敛...,处理中
648,天猫米喜迪童装旗舰店拒绝发货,2020-03-22,https://tousu.sina.com.cn/complaint/view/17349194456/,投诉,米喜迪官方微博,"快速处理,发货",承认活动真实性，但拒绝发货。为了刷订单不计后果,处理中
649,请求裂帛童装旗舰店按天猫超市优惠政策退回买家30元,2020-03-21,https://tousu.sina.com.cn/complaint/view/17349187406/,投诉,阿里客服,赔偿,我于3月19日和3月20日在裂帛童装旗舰店购买了两件衣服，都是包邮，3月21日我再次下单购买一件衣服，发现该店所有服饰的价格下方都有醒目的满300减30，跨店优惠活动，我询问卖家客服为什么前两天下单时不告诉我，而卖家的回答是天猫超市的律贴，可以跨店，属于天猫优惠活动，与卖家无关，于是我又咨询了天猫超市客服，他...,处理中
650,天猫米喜迪童装旗舰店拒绝发货,2020-03-20,https://tousu.sina.com.cn/complaint/view/17349169495/,投诉,米喜迪官方微博,"快速处理,发货",商家已经商品存在超级价的情况下，还是没有调整优惠活动，诱导消费者购买1元大额券，成交后又拒绝发货，要求商家发货,处理中
651,天猫米喜迪童装旗舰店拒绝发货,2020-03-20,https://tousu.sina.com.cn/complaint/view/17349169495/,投诉,米喜迪官方微博,"快速处理,发货",商家已经商品存在超级价的情况下，还是没有调整优惠活动，诱导消费者购买1元大额券，成交后又拒绝发货，要求商家发货,处理中
652,天猫米喜迪童装旗舰店拒绝发货,2020-03-20,https://tousu.sina.com.cn/complaint/view/17349169246/,投诉,米喜迪官方微博,"快速处理,发货",卖家自己卖的券。我正常通过淘宝购物买券并参与卖家活动。卖家却告知不发货。此行为纯属骗取消费者信息且欺骗消费者为此刷流量,处理中
653,天猫米喜迪童装旗舰店拒绝发货,2020-03-20,https://tousu.sina.com.cn/complaint/view/17349169092/,投诉,米喜迪官方微博,"快速处理,发货",卖家自己搞得活动却不发货一句失误就完事了,处理中
654,天猫米喜迪童装旗舰店拒绝发货,2020-03-20,https://tousu.sina.com.cn/complaint/view/17349167564/,投诉,米喜迪官方微博,"快速处理,发货",我于3.5日在米喜迪旗舰店买了两单衣服 共十件 卖家在之前卖卷一片减五百到了12点叠加折扣。卖家在直播中有人提示 卷加折扣促销活动。主播不以为然还在卖卷 后来拍下了说设置错误。不发货 在直播间说让我们去投诉315,处理中
655,高德地图私自把我家店铺在高德地图上状态改为已关闭造成我家服装生意严重下降,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349164100/,投诉,高德地图客户服务团队,修改宣传内容,高德地图自己私自把我家合肥瑞宝童装批发行在地图上的营业状态改为“已关闭”实际上这几天我家店面已经开业。造成我家生意下降 我要求高德地图速度更改我家营业状态，赔偿我家营业损失。,已完成
656,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349155446/,投诉,米喜迪官方微博,"快速处理,发货",商家售卖优惠券，并参加活动，我在他家购优惠券和童装，购买后商家说不发货。,处理中
657,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349150641/,投诉,米喜迪官方微博,"快速处理,发货",3.5日通过天猫平台购买该店童装米喜迪不发货，现在要求发货,处理中
658,质量问题要求换货，但因无货遂要求现金赔偿，zara天猫店表示拒绝,2020-03-20,https://tousu.sina.com.cn/complaint/view/17349173574/,投诉,ZARA,赔偿,3.8于zara天猫旗舰店购买童装，到货后发现其中一件衣服上有明显污渍，提出换货，对方承认瑕疵允许我换货，但因该衣服已下架我无法享受换货权益，于是我提出红包或支付宝赔偿，对方表示不支持，只能赔偿优惠券，即需要再次购物我才能获得理赔的权益，非常霸王条款。我的诉求是直接红包或者支付宝退款25元,处理中
659,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349166036/,投诉,米喜迪官方微博,"快速处理,发货",3.8活动期间正常购买的衣服，卖家拒绝发货,处理中
660,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349165980/,投诉,米喜迪官方微博,"快速处理,发货",于3月4日1326分在米喜迪童装旗舰店用2个淘宝账号购买2张1000-500元优惠卷，在3月5日0时0分下单叠加店铺折扣更优惠，且事先客服知晓优惠卷叠加折扣会出现低价，正常下单后，于3月7日来电告知不予发货，此期间商品仍在正常销售，优惠卷也在大量放出，此行为存在卖卷欺骗消费者，现希望卖家发货,处理中
661,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349150641/,投诉,米喜迪官方微博,"快速处理,发货",3.5日通过天猫平台购买该店童装米喜迪不发货，现在要求发货,处理中
662,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349166393/,投诉,米喜迪官方微博,"快速处理,发货",3月4号在该店铺中购买的1000-500的优惠券，并参与她家4件5折活动，3月5号凌晨零点完成订单下单，购买商品总价为1295元的5件童装，3月7号收到店铺消息称我的订单有误，不会发货，让我申请退款。该店铺不是第一次参加天猫促销活动，对于天猫的优惠规则很懂，该店铺客服还说过这个平行优惠，所以不存在不知晓该规则导致低价...,处理中
663,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349166058/,投诉,米喜迪官方微博,"快速处理,发货",拒绝发货.要求发货要求发货.要求发货.要求发货要求发货,处理中
664,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349166039/,投诉,米喜迪官方微博,"快速处理,发货",卖家根本就是故意耍消费者的，在已经知道活动可以叠加的情况下不改活动造成大量低价单不发货，这不是刷店铺流量跟销量吗,处理中
665,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349166177/,投诉,米喜迪官方微博,"快速处理,发货",3月4日购买店铺1000减500优惠券，3月5日0点购买该店铺4件5折商品，与之前买的优惠券同时使用，价格优惠，3月9日告知不会发货，让我退款，店家在知道活动存在超低价格的情况下，诱导消费者买1元大额优惠券（1000减500），成交后拒绝发货，欺骗消费者，该店铺存在故意刷成交量，我通过正常渠道购买，所以不接受赔偿，只要...,处理中
666,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349166171/,投诉,米喜迪官方微博,"快速处理,发货",故意卖优惠券，而且明知道折扣和优惠券可以叠加也不取消活动，事后不发货。骗关注，骗流量，骗时间。,处理中
667,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349166068/,投诉,米喜迪官方微博,"快速处理,发货",商家拒绝发货 ，正规渠道下单商家卖的优惠券，但是商家拒绝发货,处理中
668,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349166033/,投诉,米喜迪官方微博,"快速处理,发货",欺骗消费者刷流量后拒接发货 态度恶劣希望给公道,处理中
669,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349166159/,投诉,米喜迪官方微博,"快速处理,发货",要求卖家按照订单尽快处理发货，不要找其他理由拒绝发货,处理中
670,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349152272/,投诉,米喜迪官方微博,"快速处理,发货",本人于2020年3月5日在上海美特斯邦威服饰股份有限公司下属的米喜迪童装旗舰店购买了四件衣服，订单号为585228967225273***，包含了如下商品，米喜迪mecity童装20夏新款男童条纹印花儿童时尚帅气短袖t恤130一件，米喜迪mecity童装2019冬男童开衫外套漫威款美国队长针织开衫130一件，米喜迪mecity童装2020春新款男童翻驳领...,处理中
671,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349152001/,投诉,米喜迪官方微博,"快速处理,发货",3.5号购买 两单价值2552的童装8件，3.18号了一直不发货涉及欺诈恶意引流恶意刷单,处理中
672,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349155547/,投诉,米喜迪官方微博,"快速处理,发货",米喜迪童装旗舰店在明知优惠券叠加折扣的前提下，坚持做活动但却不履行发货承诺存在引流刷单行为,处理中
673,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349161562/,投诉,米喜迪官方微博,"快速处理,发货",卖家明明知道平行优惠会有这个价格，也有人在直播间提醒过，客服也联系过，卖家之前也做过同样的活动，可是拿我们赚完流量，拒不发货,处理中
674,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349153025/,投诉,米喜迪官方微博,"快速处理,发货",3月4日1349分，在淘宝上的美特斯邦威旗下的米喜迪童装旗舰店，以1元价格抢到并拍下订单满1000-500券。3月5日002分下单，使用了满1000-500券，付款成功后，一直不发货。多次提醒发货后，联系卖家。卖家以订单金额错误为由，拒不发货。米喜迪童装旗舰店在吸引了众多消费者围观，增加了该店的流量和曝光率，缺恶意不发货...,处理中
675,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349152299/,投诉,米喜迪官方微博,"快速处理,发货",女王节在天猫米喜迪童装旗舰店使用店铺销售的1000-500优惠券，在客服确定可以叠加店铺活动的情况下正常下单，现在米喜迪拒不发货。骗流量，要求发货,处理中
676,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349151566/,投诉,米喜迪官方微博,"快速处理,发货",2020年3月8号天猫米喜迪童装旗舰店搞促销4件5折，诱导客户下单后拒绝发货，请尽快安排发货,处理中
677,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349156164/,投诉,米喜迪官方微博,"快速处理,发货",害店铺参加天猫活动，本人通过该店铺放出的链接购买了1000-500的优惠券。活动当天有4件5折，叠加1000-500优惠券可以低价购买该店铺价值1000元的商品。活动之前有买家去提醒卖家优惠券叠加折扣会产生低价单，客服表示知晓并未更改活动。见图一图二。活动过后客服已活动设置错误为由拒绝发货，本人表示不服，第一活动前已...,处理中
678,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349155931/,投诉,米喜迪官方微博,"快速处理,发货",3月4日在其米喜迪官方旗舰店购入1000-500优惠券，在3月5日参加其在淘宝的38节活动中购买童装，折扣活动持续一小时以上，并且询问过商家表示买券并且可以叠加折扣同时使用，现迟迟不肯发货，要求尽快发货。,处理中
679,米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349152233/,投诉,米喜迪官方微博,发货,3.8号大促买的米喜迪家的1000***优惠券，叠加4件5折活动，买的衣服，商家说因设置错误拒绝发货，但是之前已经有朋友跟客服说过这种设置会产生低价订单了，他们没有采纳，促销持续了3个多小时没有结束，事后却不发货，这种骗取流量拒不发货的行为是欺骗消费者我要求商家根据订单发货,处理中
680,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349155364/,投诉,米喜迪官方微博,"快速处理,发货",在抢购活动开始之前就有活动详情，一直到活动开始都是有活动的，在我按照正常程序在抢购活动的第一时间进行抢购到并下单成功后，该店铺单方面进行不发货处理。该商品现在一直还在店铺上架售卖中，而且现在还有活动折扣。这种行为严重侵犯了我们消费者权益。该店铺存在毁约和虚假活动、虚假宣传等恶劣现象，现要求卖家按...,处理中
681,天猫米喜迪童装旗舰店拒绝发货,2020-03-19,https://tousu.sina.com.cn/complaint/view/17349155364/,投诉,米喜迪官方微博,"快速处理,发货",在抢购活动开始之前就有活动详情，一直到活动开始都是有活动的，在我按照正常程序在抢购活动的第一时间进行抢购到并下单成功后，该店铺单方面进行不发货处理。该商品现在一直还在店铺上架售卖中，而且现在还有活动折扣。这种行为严重侵犯了我们消费者权益。该店铺存在毁约和虚假活动、虚假宣传等恶劣现象，现要求卖家按...,处理中
682,天猫米喜迪童装旗舰店拒绝发货,2020-03-20,https://tousu.sina.com.cn/complaint/view/17349155478/,投诉,米喜迪官方微博,"快速处理,发货",自己搞的5折活动。然后放的1000-500优惠券。直播间大肆宣传这种叠加活动，引诱更多人参加，当晚放了3000张优惠券，一抢而空。消费者都为买到了这么便宜的衣服而高兴。然而商家却挨个打电话通知。不发货。这种骗流量。骗消费者的行为实属可恶至极。我们决定联合起来维权到底。要他按我们订单正常发货。不要任何赔偿。希望...,处理中
683,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349151228/,投诉,米喜迪官方微博,"快速处理,发货",本人于今年3月5号凌晨在天猫米喜迪童装旗舰店购买童装弱干，因为是天猫搞活动过节所以店铺有优惠券1000-500可以购买，同时店铺里还打折（满4件打5折），我本人觉得很划算所以让家里人也买了几张她家的1000-500的店铺优惠券，于是5号0点家里人一起购买了她家童装一共4个订单。因为是优惠券叠加5折所以买下来价格很优惠，...,处理中
684,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349154843/,投诉,米喜迪官方微博,"快速处理,发货",米喜迪恶意引流并且不发货，虚假活动，欺骗消费者,处理中
685,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349153780/,投诉,米喜迪官方微博,"快速处理,发货",米喜迪天猫旗舰店不发货 做了活动不认账,处理中
686,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349152584/,投诉,米喜迪官方微博,"快速处理,发货",3月5日凌晨在米喜迪淘宝店铺购买价值1002元的衣服，使用3月4号买的1元5折券，叠加店铺5折活动，实付款1元。 店铺以运营设置错误为由不发货，事实上该店铺已经举办过不下5次类似活动，之前都是发货的，店家是知情的。店铺这种恶意销券引流量的方式真的令人讨厌。我要求捍卫消费者权益，要求商家发货。,处理中
687,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349152270/,投诉,米喜迪官方微博,"快速处理,发货",女神节活动拒不发货，空手套白狼。要求发货。,处理中
688,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349152728/,投诉,米喜迪官方微博,"快速处理,发货",当时商家卖券3000张，早已经知道是做活动，直播间，旺旺都有提醒他们，明知道会有双叠加的情况下做活动3小时，为店铺引了巨大的流量，过后电话通知不发货，没库存，补偿5块钱我们正常下单，没占他们便宜，为什么不发货，现只要求正常发货，保护消费者的权益，要不然以后每个店都学米喜迪旗舰店一样，谁也不用花钱引流...,处理中
689,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349152283/,投诉,米喜迪官方微博,"快速处理,发货",活动促销卖家拒绝发货，希望卖家能尽快发货,处理中
690,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349152669/,投诉,米喜迪官方微博,"快速处理,发货",2019年3月4日下午我买了一张该店1000-500的半价券，之后我在该店铺的直播中看到有人问是不是和店铺五折叠加，主播说是折上五折，我算了下，很便宜，本来晚上看乐高店有活动，但是因为挑选衣服挑半天，乐高也忘了，衣服熬夜买到了，也是开心。第二天衣服也显示发货了，就没有关注，结果接到店铺电话说不给发，快递被拦截...,处理中
691,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349151493/,投诉,米喜迪官方微博,"快速处理,发货",米喜迪3.8女王节，明知店铺券1000-500券叠加店铺五折会出现低价，可是没有停止活动和卖券，最后本人3.5凌晨抢购了衣服出现低价，又说无法发货。本人质疑其故意刷店铺成交量和流量。,处理中
692,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349152424/,投诉,米喜迪官方微博,"快速处理,发货",卖家知道活动的情况下还在不停放劵出来卖，事后活动生效了，就拒绝发货，把我们消费者当什么了,处理中
693,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349151426/,投诉,米喜迪官方微博,"快速处理,发货",天猫38女王节期间，美特斯邦威旗下米喜迪童装官方旗舰店发放了1000-500的优惠券，并且可以与店铺的五折活动叠加使用，由于平行优惠的规则，实付价格几毛钱甚至几分钱。 有的消费者考虑到这会对商家造成损失，所以在卖家的直播间提醒了商家，并且有很多人联系到客服反映，商家并没有做出修改，并且坚持做活动吸引消...,处理中
694,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349151613/,投诉,米喜迪官方微博,"快速处理,发货",3.5号， 天猫大促，3.4号的时候在米喜迪天猫旗舰店买了一个1000-500的券，看了下他们的活动，觉得很划算，在出不去家门的情况下，也想给娃买新衣服穿，然后熬夜到3.5号凌晨，抢库存，拍下了订单，价格很划算，可是后面收到了他家客服说不发货，我在想我们正规下单，你们自己卖的优惠券，为何不发货，说是库存不足，问题...,处理中
695,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349151520/,投诉,米喜迪官方微博,"快速处理,发货",商家在已知活动会存在超低价格的情况下，仍然没有调整优惠，诱导消费者抢购1元大额券，成交后他们又拒绝发货，投诉他们虚假活动，欺诈消费者，故意刷店铺流量和成交量，因为他们之前是知道活动的，根据消费者权益法第55条规定，他能应该赔偿3倍，不足500的赔偿500，保证我方消费者权益要求发货不要求任何弥补换货或...,处理中
696,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349152056/,投诉,米喜迪官方微博,"快速处理,发货",米喜迪旗舰店欺骗消费者，自己放券和折扣，吸引了流量销量，赚了券钱，不发货,处理中
697,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349151465/,投诉,米喜迪官方微博,"快速处理,发货",3月4号，该商家在直播间和淘宝上发布购买1000-500优惠券可以叠加店铺折扣，低至4折，所以，我抢购买了一张该商家的优惠券，等到5号凌晨0点，优惠券生效时，在该店铺中购买了童装，而后，该商家拒不发货。我怀疑该商家故意引流，利用消费者提高店铺的浏览量。,处理中
698,天猫米喜迪童装旗舰店拒绝发货,2020-03-18,https://tousu.sina.com.cn/complaint/view/17349151263/,投诉,米喜迪官方微博,"快速处理,发货",2020年3月5日0点，商家在参与淘宝女神节活动时，开启了为时一个多小时的四件五折活动。 我在平台上正常购物，心心念念期待着宝贝到来，最后告诉我不发货商家疯狂卖券敛钱在此前，已有卖家咨询客服，问店铺优惠券和店铺折扣是否可以叠加使用，客服明确回复，可以。而且，卖家提醒客服会造成低价订单，但客...,处理中
