序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
162,gbt388802***执行标准，违规使用,2021-09-29,https://tousu.sina.com.cn/complaint/view/17355191743/,投诉,拼多多客户服务,赔偿,"我从拼多多网店铺名为“陈妈妈的口罩店”花了15.9元购入50个儿童口罩，经到货发现该执行标准为GBT-38880-2020,经网_上查阅，该执行标准的口罩只适用于6-14周岁儿童使用，该商家页面宣传称0-3岁使用，存在虚假宣传，多次与商家协商无果，现按照《中华人民共和国消费者权益保护法》第五十五条规定 经营者提供商品或者服务有...",处理中
163,年朔旗舰店故意发错货,2021-10-16,https://tousu.sina.com.cn/complaint/view/17355453493/,投诉,京东客服,发货,本人下单四条内裤，收到快递是口罩。联系店家补发快递，却表示商品物流还未揽收，一直拖着不发货我求店家无条件立刻发货,已回复
164,霸王条款 平台说司机有责就有责 强行扣除服务分 导致停止服务,2021-10-09,https://tousu.sina.com.cn/complaint/view/17355271620/,投诉,滴滴出行客服,撤销处罚,接到订单++到达目的地后发现乘客未带口罩++还携带宠物++我就取消了订单 平台强制性判责 无限制的压榨司机,已回复
165,在朴朴超市购买了口罩 用完以后过敏,2021-08-25,https://tousu.sina.com.cn/complaint/view/17354616434/,投诉,朴朴超市,"退货退款,赔偿",在朴朴超市购买了10片口罩 用完后过敏 联系客服 客服不给处理 店大欺客,已完成
166,上门 服务 着装 口罩 规范,2021-08-23,https://tousu.sina.com.cn/complaint/view/17354585967/,投诉,美团网客服小美,"赔偿,道歉,改善服务,解释",未接到电话通知外卖已到 站内骑手打电话让客下去拿东西 大概意思是他上来了一次不会在上来第二次 时间很忙没空 这个我能理解你可能车不好停或者有点事在下面 我下去拿下就算了 还没到骑手跟前就听见骑手说没时间拿就不要点 本单没有超时 起一电动无着装 不知道还以为是自配送餐 越想越不对 需要维护自己消费者权益投诉美...,已完成
167,乘客违规，报备退款无效,2021-08-31,https://tousu.sina.com.cn/complaint/view/17354711696/,投诉,滴滴专车,改善服务,滴滴专车，疫情期间乘客上车没有戴口罩，要求必需戴好口罩，乘客表示要下车，所以我就结束行程，乘客下车后我及时在平台上进行报备同意退回乘客的费用，但滴滴平台还是判我有责，滴滴平台前期也没有类似培训，现在滴滴平台告知必需打电话，报备无效。,已完成
168,卖家出售假货，抖音客服不作为,2021-08-16,https://tousu.sina.com.cn/complaint/view/17354468198/,投诉,抖音短视频,"退款,赔偿,作出处罚",8月5号在抖音平台购买了奥运会口罩，最近疫情严重，为了不时之需，屯一些口罩，到货发现口罩没有合格证，怀疑买到了假货，去询问卖家，卖家承认高仿，卖家也没有奥委会授权出售专用口罩，侵犯了国旗法，以及没有生产卫生许可证,已回复
169,送口罩绑定客户微信买保险自动扣费,2021-09-16,https://tousu.sina.com.cn/complaint/view/17354982397/,投诉,悟空保,下架产品,送口罩绑定客户微信买保险自动扣费，联系客服怎么退保不予回答，莫名其妙多了个爱相随保险，保单号CH00000119427***,已完成
170,同站上下车未乘车，刷卡遭扣款,2021-10-16,https://tousu.sina.com.cn/complaint/view/17355441049/,投诉,北京市政交通一卡通微服务,退款,公交车未戴口罩未乘车，同站上下车未乘车，刷卡即下车，下车遭扣款 一共50秒就下车，申请0.88元退款,已回复
171,执行标准不符合标准属于假货,2021-10-09,https://tousu.sina.com.cn/complaint/view/17355337524/,投诉,拼多多客户服务,"赔偿,作出处罚,改善服务",9.20在拼多多买到执行标准是gtb32610-2016的儿童口罩这个执行标准已经是前几年的了现在的执行标准是gtb38880-2020本人申请按消费者保护法第55条规定退1赔三未满500按500进行配偿,处理中
172,金牛电商发假货，不处理，私自关闭退款申请申请,2021-08-16,https://tousu.sina.com.cn/complaint/view/17354480885/,投诉,快手小客服,"退款,赔偿,道歉,作出处罚",我花29.9买的3d口罩160个，黑白各一半，结果发来的是普通黑色口罩，根本就不是3d口罩，质量特别不好，我申请退款，商家非要我留下，不予受理，然后在我等待申请时间时，竟然私自将我的申请关闭，本来就不守信誉，这种做法更是可气,已完成
173,客服不给处理,2021-08-15,https://tousu.sina.com.cn/complaint/view/17354464002/,投诉,京东客服,"退款,赔偿,道歉,作出处罚",在京东买了一件东京奥运会同款口罩，但是到货后我看新闻说不允许商家在任何平台打着奥运会口罩的旗号售卖，说东京奥运会口罩是给奥运会员佩戴的，他们这样的属于违法行为，然后我想到我买到了这样的口罩，就去投诉，但是商家不搭理我，客服也不给处理，现在我申请补偿500元，希望你们能给我个合理的答复,已回复
174,虚假宣传 漏发货 联系不到客服 还不退款,2021-08-20,https://tousu.sina.com.cn/complaint/view/17354533102/,投诉,快手小客服,"退款,赔偿,作出处罚,修改宣传内容",口罩与商品不符 数量也不对 我买的三十只只有二十只,已完成
175,拼多多商户恵家乐销售假冒伪劣产品奥运口罩,2021-10-06,https://tousu.sina.com.cn/complaint/view/17355289710/,投诉,拼多多客户服务,"赔偿,退货",拼多多商户恵家乐销售假冒伪劣产品奥运口罩，奥运口罩为北京朋来制药有限公司专利所属，建议商家处理客服拒不回应。根据《消费者权益保护法》第五十五条经营者提供商品或者服务有欺诈行为的，应当按照消费者的要求增加赔偿其受到的损失，增加赔偿的金额为消费者购买商品的价款或者接受服务的费用的三倍增加赔偿的金额...,处理中
176,不退款 不发货 消费者权益得不到保障 一直踢皮球,2021-09-22,https://tousu.sina.com.cn/complaint/view/17355080193/,投诉,阿里健康客户服务,"退款,赔偿,作出处罚",在这家药店买了口罩 做活动。 14号就显示快递员以揽件，22号都没发货，问客服 客服说辞一直是 催仓库。 查物流 查不到快件。问物流的客服。别人说店家取消发货了 。 我等了这么久 就说退款算了。 但是他们拒绝退款，说已经发货了。但是我依旧查不到物流。 退款后又要等三天 客服才介入。也就是说我买了个口罩 本来是为...,处理中
177,接单师父无理头暴躁的变态行为造成极恶劣的影响,2021-10-09,https://tousu.sina.com.cn/complaint/view/17355331097/,投诉,曹操出行,处罚,无故迟到，造成我上班迟到，让他开门完了不开车门在车里骂骂咧咧说着听不懂的方言，让他开门他一直骂人，乘客提到报警举报的时候他就直接开车溜了，乘客手还在车窗上直接开车跑了，手被直接甩开了，不理解这是什么流氓行为，接单不让坐完了骂完听到我说举报直接跑了，还给自己找了理由说我没带口罩，不得不说反应挺快，...,已回复
178,小牛快跑服务,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355002730/,投诉,高德地图客户服务团队,"退款,赔偿,道歉,作出处罚",小牛快跑服务平台 疫情期间司机不佩戴口罩 未到达目的地就让乘客下车， 后商量决定给我一张20元优惠券作为补偿，结果最后给了一张2元优惠券，这属于欺骗消费者,已完成
179,司机未按照防疫规定佩戴口罩，下雨天雨刮器自始至终没开过,2021-09-30,https://tousu.sina.com.cn/complaint/view/17355205915/,投诉,滴滴专车,"退款,改善服务",凌晨打车车来接的时候，我拉副驾的门被司机拒绝，我打车坐在什么位置是我的自由吧，就算副驾不能坐，说句话啊，直接摆摆手后边，开车途中当天北京下雨，汽车在行驶过程中雨刮器从未启动过，前方车辆模糊的只能看到前车灯，这种交规应该在学校都学过吧，要是坏了先去修车好不好，最气人的是全程司机未佩戴口罩，在防疫的...,已回复
180,脏乱差商家平台不予理会一个25的红包打发,2021-10-08,https://tousu.sina.com.cn/complaint/view/17355326541/,投诉,饿了么客户关怀,下架商家,在2021年10月8号凌晨饿了么徐野狼早餐点的外卖，发现饺子是臭的，然后我申请全部退款， 商家线上同意退款，然后半夜报警，警察要求我支付钱款， 当日七点多钟向店家索要发票，商家直接说不开发票，态度恶劣 进行言语攻击。 拍摄店家工作人员未佩戴口罩，随后致电12315 工作人员告知 商家可以不开发票，...,已回复
181,司机未按照防疫规定佩戴口罩，下雨天雨刮器自始至终没开过,2021-09-30,https://tousu.sina.com.cn/complaint/view/17355205915/,投诉,滴滴专车,"退款,改善服务",凌晨打车车来接的时候，我拉副驾的门被司机拒绝，我打车坐在什么位置是我的自由吧，就算副驾不能坐，说句话啊，直接摆摆手后边，开车途中当天北京下雨，汽车在行驶过程中雨刮器从未启动过，前方车辆模糊的只能看到前车灯，这种交规应该在学校都学过吧，要是坏了先去修车好不好，最气人的是全程司机未佩戴口罩，在防疫的...,已回复
182,脏乱差商家平台不予理会一个25的红包打发,2021-10-08,https://tousu.sina.com.cn/complaint/view/17355326541/,投诉,饿了么客户关怀,下架商家,在2021年10月8号凌晨饿了么徐野狼早餐点的外卖，发现饺子是臭的，然后我申请全部退款， 商家线上同意退款，然后半夜报警，警察要求我支付钱款， 当日七点多钟向店家索要发票，商家直接说不开发票，态度恶劣 进行言语攻击。 拍摄店家工作人员未佩戴口罩，随后致电12315 工作人员告知 商家可以不开发票，...,已回复
183,因为乘客不戴口罩乘车，被司机拒载，后来被平台被判有责，扣除服务分12分！,2021-09-15,https://tousu.sina.com.cn/complaint/view/17354959726/,投诉,滴滴专车,恢复被扣服务分,司机接到平台派单后，去接乘客，到达目的地后发现乘客拒绝带口罩，而且有醉酒迹象。顾而开车离去，之后订单被乘客取消，司机依照实情向平台报备但依旧被平台判定有责,已完成
184,直接就不发货,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355242516/,投诉,京东客服,"赔偿,道歉,作出处罚",我买了个口罩，那是官方给我的福利，不是找的什么漏洞啥的，5天了不发货，能理解人多，发货慢，但是也不至于5天不发货吧,已回复
185,退货商品商家不签收不予退款,2021-09-25,https://tousu.sina.com.cn/complaint/view/17355121590/,投诉,京东客服,"退款,退货",买的是白色口罩，发来是蓝色，退货商品于9月22日已到达商家所在地的代收点，商家不理睬不收货不予退款，客服无响应，现在货退回去 钱没有退回，商家不收货,已完成
186,变质食品,2021-10-17,https://tousu.sina.com.cn/complaint/view/17355463565/,投诉,阿里客服,"退款,赔偿,作出处罚",鸡胸肉是坏的，臭的，跟死了半个月的猫一个味，打开快递整个屋子都是，我疫情都没戴过俩口罩，摸着特别软，实在打不开，一闻就吐。云南白药盖不住这味，整个楼道都是。,处理中
187,员工不洗手，不戴口罩，不穿工作服，再操作间制作冷饮害得我拉肚子,2021-09-27,https://tousu.sina.com.cn/complaint/view/17355149567/,投诉,蜜雪冰城,"解释,改善服务,赔偿",蜜雪冰城重庆市璧山区金剑路碧波水岸店，员工不洗手，不戴口罩，不穿工作服，在操作间制作冷饮，害的我拉肚子，请求赔偿,已回复
188,商品磨碎，快递公司不管,2021-09-30,https://tousu.sina.com.cn/complaint/view/17355199589/,投诉,德邦快递官方客服,赔偿,闲鱼网上买家购买我防毒口罩，收到货说好几个磨碎，要退货，我发时候好好的，商品损坏谁负责，快递公司不管,已回复
189,淘宝天天特卖工厂店的商品质量有问题,2021-10-15,https://tousu.sina.com.cn/complaint/view/17355431500/,投诉,阿里客服,"退款,赔偿,道歉",淘宝天天特卖工厂店。卖的口罩质量有问题，导致我脸过敏，客服不给我处理，一直在拖。昨天拖到今天，今天拖到明天,处理中
190,奥运会专用口罩,2021-08-14,https://tousu.sina.com.cn/complaint/view/17354438028/,投诉,阿里客服,赔偿,8.5号t淘特网购买了奥运会口罩，收到货口罩发现三无产品口罩什么都没有，然后进行着商家协商态度不好假冒伪劣商品 两个不一样的,处理中
191,因为乘客不戴口罩乘车，被司机拒载，后来被平台被判有责，扣除服务分12分！,2021-09-15,https://tousu.sina.com.cn/complaint/view/17354959726/,投诉,滴滴专车,恢复被扣服务分,司机接到平台派单后，去接乘客，到达目的地后发现乘客拒绝带口罩，而且有醉酒迹象。顾而开车离去，之后订单被乘客取消，司机依照实情向平台报备但依旧被平台判定有责,已完成
192,奥运会专用口罩,2021-08-14,https://tousu.sina.com.cn/complaint/view/17354438028/,投诉,阿里客服,赔偿,8.5号t淘特网购买了奥运会口罩，收到货口罩发现三无产品口罩什么都没有，然后进行着商家协商态度不好假冒伪劣商品 两个不一样的,处理中
193,驿站纵容插队，且疫情期间不戴口罩,2021-10-18,https://tousu.sina.com.cn/complaint/view/17355474992/,投诉,圆通速递,改善服务,昨天下午去小区的妈妈驿站圆通速递取快递，取件途中在正常排队等候取件，后来了一位男士插队取件，驿站人员不仅没有制止反而纵容插队，在我说出为什么插队并和插队人发生口角时，驿站人员不理不睬仍旧先给插队的男士取件驿站就是这么纵容插队，没有秩序么 并且疫情期间服务行业包括超市都要求佩戴口罩，此快递驿站服...,已回复
194,95分二手充当全新瑕疵来欺骗消费者,2021-09-17,https://tousu.sina.com.cn/complaint/view/17355001247/,投诉,95分球鞋,"退款,赔偿,退货",平台显示是s全新瑕疵，但实际收到货却是没有吊牌，两只袖口都是污渍，脏成这个样子算全新袋子里还有好几个口罩，把消费者当傻子吗这不是欺骗消费者嘛,已回复
195,上海世纪联华吴淞店防疫不力，致使顾客生病，拒接电话，拒回短信,2021-10-19,https://tousu.sina.com.cn/complaint/view/17355486864/,投诉,世纪华联连锁超市,"赔偿,道歉,作出处罚,改善服务",2021.6.25，上海世纪联华吴淞店防疫工作不力，商场入口处无人检查顾客是否佩戴口罩。本人当日戴着口罩前往购物，但结账时，被身后一位未佩戴口罩、紧贴着本人的顾客拼命咳嗽，导致事后本人被传染上呼吸道疾病。 请注意【该结账通道非常狭窄，本人无法左右闪避】根据世卫组织的调研结果，若患有新冠等上呼吸道疾病的...,处理中
196,拼多多商家售假,2021-08-19,https://tousu.sina.com.cn/complaint/view/17354523364/,投诉,拼多多客户服务,"赔偿,道歉",本人在拼多多平台买了48.8元奥运会同款口罩，之后在官方平台了解到所有在售奥运口罩均为假货，现在要求拼多多按照假一赔三处理，进行赔偿,处理中
197,视频虚假宣传欺骗顾客,2021-08-21,https://tousu.sina.com.cn/complaint/view/17354558242/,投诉,快手小客服,"退款,赔偿,道歉",金牛电商买的口罩说是3d立体的，结果是一次性,已完成
198,滴滴打车垃圾,2021-10-06,https://tousu.sina.com.cn/complaint/view/17355285979/,投诉,滴滴出行客服,"退款,改善服务,解释道歉,赔偿,处罚",司机未佩戴口罩，平台客服也欠缺态度，打客服电话，语言攻击，就这么对待平台打车客户电话有录音，需要司法部门程序介入难怪会被国家整改下架，再也不用了，那么多打车平台，不差你一个，疫情严重，浙江温州司机不带口罩，那个说得过去，温州离福建莆田很近，福建十月七号才解封，平台客服也比较差，什么态度，要的是...,已完成
199,店员问题,2021-10-17,https://tousu.sina.com.cn/complaint/view/17355461553/,投诉,泉源堂大药房,"解释,改善服务",买健胃消食片 明明有同品牌便宜的不拿 拿最多最贵的 付款后才看到有便宜的 因为我也默认是美团上看到的价格 没看就付款了 也有我的问题 所以不申请退款 但是很不喜欢店员这种行为 上次也是 买口罩让【用店员个人的微信二维码扫码付款】一次这样就算了连续两次有这样不好的行为感觉有被骗到 希望做好店员管理 地址是重庆...,处理中
200,司机迟到爽约未佩戴口罩态度恶劣并让乘客中途下车,2021-09-27,https://tousu.sina.com.cn/complaint/view/17355152024/,投诉,嘀嗒出行,"解释道歉,处罚,对司机永久封号处理",司机迟到22分钟未先告知于我、上车后司机全程未佩戴口罩 没有按照防疫要求、在乘车途中言行恶劣与他的家属不断对我进行辱骂、人身攻击等等，并偏离导航把我拉去一个村子里命令我下车。下车后立马冲到我面前曾想出手打我，好在我报警及时，他不敢动手，不然后果可想而知，客服人员不但不对其进行惩罚，还纵容司机不戴口罩...,已回复
201,买了两盒口罩，一包里面没有铁丝扎带。,2021-09-29,https://tousu.sina.com.cn/complaint/view/17355184899/,投诉,美团网客服小美,"退款,赔偿,解释",买了两盒口罩，一包里面没有铁丝扎带，一包里面有，找客服客服说过了7天无理由退换货时间退不了，我说这口罩是备着用的，又不是天天用。再说了是质量问题，又不是我的问题。客服说过了时间退不了，只能给你三元优惠券，我就是要退货，我不要券。又不是我问题凭什么我要妥协。请各位大咖帮忙解决。先是没有铁丝的，最后一...,已完成
202,饿了么店大欺客,2021-08-29,https://tousu.sina.com.cn/complaint/view/17354678548/,投诉,饿了么客户关怀,"退款,赔偿,道歉,改善服务,解释",骑手不履行服务，导致未能按时用餐。客服狡辩为骑手打掩护，无法提供服务还不让退会员，骑手未履行防疫要求佩戴口罩。,已回复
203,高德合作平台，叮叮网约车司机辱骂乘客，并伴有种族歧视,2021-10-11,https://tousu.sina.com.cn/complaint/view/17355365411/,投诉,叮叮网约车,"解释道歉,赔偿,处罚",10月10日晚，我与一个外国朋友在高德地图平台打到叮叮网约车，地图显示司机还有5分钟到达我们的定位点，我们早早在路边等候。谁知道上车后，司机的第一句话竟然是问我，要等5分钟的订单为什么不取消我表示我本人对5分钟没有意见，并且当天的南京突然降温，并伴有小雨。司机不依不饶，一边出发一边说，如果被华为的员工...,处理中
204,客服打电话过来收取清洁费,2021-09-13,https://tousu.sina.com.cn/complaint/view/17354919131/,投诉,联动云租车,"改善服务,免除清洁费",已经还车，第二天客服打电话过来说要追加清洁费，而车里只有我落下的口罩和几个空烟盒，并没有异味污渍以及难清理的东西，认为额外追加清洁费不合理。,已完成
205,京东奥运同款口罩,2021-08-16,https://tousu.sina.com.cn/complaint/view/17354467701/,投诉,京东客服,"退款,赔偿,道歉",我于8月7日在京东店铺，购买了口罩，收到货之后，发现该产品跟奥运会的是同款，但是据我所知，北京朋来药业有限公司发布了一篇声明，声明中说明奥运口罩没有对外销售（详情见附件）。于是怀疑我买到的是假冒伪劣的口罩，并且该口罩并没有合格证明。是假冒伪劣的“三无”口罩。找商家理论，商家不理睬而且还把商品下架了，...,已完成
206,投诉滴滴只听取乘客意见,2021-09-14,https://tousu.sina.com.cn/complaint/view/17354938590/,投诉,滴滴专车,撤销处罚,乘客从人民医院出来。没有佩戴口罩，我拒绝服务。后和乘客有一定争吵。后乘客说投诉我。。今天收到了滴滴的处罚,已完成
207,蜜雪冰城食安问题，服务态度超级恶劣,2021-09-29,https://tousu.sina.com.cn/complaint/view/17355195793/,投诉,蜜雪冰城,"解释,改善服务",于9月29日2149下单两杯饮品，仓库人员未穿着工装，未戴口罩和帽子，也未对双手进行消毒，直接进入操作区制作饮料，在提出质疑后，该店估计是加盟商的一中年男子态度非常差，说“不戴口罩不穿工服关她什么事谁问的”我就在他面前说我问的，该老板店长黑着脸不再理会我。该蜜雪冰城店食安问题和态度着实让我大为震撼,已回复
208,不合格口罩 疫情期间售卖假货不合格医用口罩,2021-08-25,https://tousu.sina.com.cn/complaint/view/17354619720/,投诉,拼多多客户服务,"赔偿,道歉,作出处罚",疫情期间，售卖不合格假货医用口罩并且已经有利益的产生了，而且还在非常时期销售不合格产品，我买来防护用，随手拿了出门戴发现没有金属条，前段时间南京疫情那么严重我戴着这个不合格口罩十几分钟，万幸是没有感染到，如果感染到谁来为我负责我在网上看的是买到假口罩可以要求三倍赔偿，消费者权益保护法第55条规定...,处理中
209,滴滴退款恢复账号,2021-09-11,https://tousu.sina.com.cn/complaint/view/17354900029/,投诉,滴滴出行客服,退款,接到订单之后等到乘客5分钟以上，乘客未带口罩，随后取消了订单，我就取消了订单，滴滴也可以联系乘客我是否有线下交易，要求滴滴退钱,已完成
210,京东里面的惊喜购物平台买了个口罩没有生产厂家信息没有合格证,2021-09-10,https://tousu.sina.com.cn/complaint/view/17354877442/,投诉,京东客服,"退款,赔偿,道歉,作出处罚",本人8.1日在京东平台店铺舒梵口罩旗舰店购买了一款奥运口罩花费36元。收到货后没有生产厂家信息没有合格证。没有执行标准没有批文。完完全全就是一个三无产品。疫情当前。口罩又是抗抑物资，商家公然销售不合格产品。我的诉求是按照《中华人民共和国消费者权益保护法》第55条赔偿 在纠纷之后要求商家提供产品的基本信息...,已回复
211,淘宝商家旺旺引导我私下交易，产品质量卫生出现问题，退货签收后拒不退款,2021-09-09,https://tousu.sina.com.cn/complaint/view/17354865540/,投诉,阿里客服,"退款,赔偿,道歉,作出处罚,下架产品",21.8.23号，淘宝，淘宝店铺阿里健康大药房在我下单3天后不发货，我申请退款成功后商家强制发货，我签收后微信找我要钱，我在旺旺询问后，客服引导我进行私下交易给我他们的支付宝账号，后我给予转款。8.23日早上我打开其中一袋，拿出第一个口罩发现口罩挂耳绳已断无法使用，于晚上找客服投诉要求退货退款，给客服拍批次...,处理中
212,我是滴滴车主，被滴滴公司判责,2021-09-10,https://tousu.sina.com.cn/complaint/view/17354880311/,投诉,滴滴出行客服,重新判责,嘀嘀公司同时发起两单投诉单给我，我进行了申述滴滴公司直接判我责，我认为责不在我，一单是乘客上车时我说麻烦佩戴口罩，然后这位乘客没有带口罩还江他坐车从来就不需要带口罩，就你们滴滴最牛叉，然后就下车用力关我车门，我也没说什么把车开走了，然后就被滴滴公司判责了，申述一次没通过，我就打电话给客服，在然后...,已完成
213,抖音美美精选染号店店铺出售假货,2021-08-15,https://tousu.sina.com.cn/complaint/view/17354462801/,投诉,巨量引擎,"赔偿,作出处罚,撤销处罚,下架产品",本人于2021年8月4日在抖音刷视频，看见这个口罩奥运同款，询问客服后说是医用口罩，就下单了，到货发现做工粗糙，根本达不到医用口罩的要求，经过了解发现为假货，该口罩仅供奥运运动员使用，根本就没有出售过，口罩质量不符合国家标准，于此提出此次投诉要求明察，卖家清清楚楚承诺假一赔三，现在却联系不上，该商品侵...,已完成
214,诱导老年人买保险,2021-08-18,https://tousu.sina.com.cn/complaint/view/17354502085/,投诉,悟空保,道歉赔偿/解释,我爸前段时间去曲靖第一人民医院，因为没带口罩，然后保安叫我爸去扫一个免费的口罩，结果扫了以后就买了保险，自动扣款扣了404元，因为老年人有点不懂这个，他们误导消费者买保险。,已完成
215,快团团客服不予以确切答复,2021-08-14,https://tousu.sina.com.cn/complaint/view/17354446392/,投诉,拼多多客户服务,退款,8.7号在多多买菜上面买了5盒口罩，因为压坏了，所以8.8号就申请退货，口罩已交给司机，商家就是不给退款，说司机没收到,处理中
216,商家卖假口罩！质量贼差,2021-08-12,https://tousu.sina.com.cn/complaint/view/17354420362/,投诉,阿里客服,"退款,赔偿,作出处罚",买口罩的时候发现了奥运口罩，然后就下单了 到货后发现口罩外包装没有中文标签，没有生产日期和保质期这样的口罩能安全吗口罩上全是工业塑胶的味道 非常的刺鼻 后来又在短视频上刷到了说卖奥运口罩的商家都是假冒伪劣产品找淘宝客服 根本无人解决，说电话回访 一直没有人打电话。对淘宝是真的失望了，在此我...,处理中
217,乘客不戴口罩，司机取消订单被判有责,2021-08-14,https://tousu.sina.com.cn/complaint/view/17354446417/,投诉,滴滴出行客服,撤销有责判决,当时情况是这样，这个订单是半夜十二点多派饭给我，我当时在经常等单地方等单，因为最近疫情反复，所以特别注意乘客佩戴口罩问题，当时半夜没什么人在街上，我看到该乘客时候就注意到他没戴口罩，但是为了确认是否我接单乘客，我拨打电话，看到他接了，所以下车跟他沟通疫情期间需要佩戴口罩才能乘车的规定，乘客表示他...,已完成
218,京东商城，美丽义饰饰品官方旗进店，售卖假的奥运口罩,2021-08-09,https://tousu.sina.com.cn/complaint/view/17354374597/,投诉,京东客服,"赔偿,道歉,作出处罚,退货,下架产品",因公司需要，我在2021年8月6号在京东商城，美丽义饰饰品官方旗舰店，采购2000只奥运口罩，当时公司高层领导告知我，要求订购奥运同款口罩，支持中国队，购买时明确的咨询商家是不是奥运同款口罩，商家告知我是的，商品页面和商品购买页面都明确标识了是奥运同款，当我收到货的时候发现包装里的产品合格证写着一次性防护...,已回复
219,生产销售不合格口罩,2021-08-09,https://tousu.sina.com.cn/complaint/view/17354379086/,投诉,江苏汇诚医疗科技有限公司,退款,收到网购的口罩，打开后发现口罩表面有明显污渍，很明显为不合格口罩，现要求退款,待分配
220,拼多多售卖假货奥运口罩，且私自关闭投诉和订单,2021-08-18,https://tousu.sina.com.cn/complaint/view/17354500052/,投诉,拼多多客户服务,"赔偿,道歉,作出处罚,改善服务,解释,发货,下架产品",拼多多售假货奥运口罩，且未得到授权就开始私自售卖，本人查看到奥运口罩并未授权任何一家可以售卖，拼多多打着奥运口罩同款的幌子到处收假买假，并且私自关闭交易和投诉，并且本人让其提供奥运口罩授权代理证书，拼多多竟然让我提供本人身份证，手机号码，邮箱等一系列侵犯个人隐私的材料。且并未处理。,处理中
221,医用口罩有虫子,2021-08-20,https://tousu.sina.com.cn/complaint/view/17354539193/,投诉,阿里客服,"退款,赔偿,道歉",我在淘宝湖北腾锐达母婴用品有限公司购买的医用口罩有虫子,处理中
222,来回22公里，13.8块钱，,2021-09-07,https://tousu.sina.com.cn/complaint/view/17354823945/,投诉,滴滴出行客服,"解释,撤销处罚",一乘客没有带口罩，来回，22公里13.8块钱，司机是出来挣钱的不是义务劳动，这还是最近的路线 ，我烧的是油不是水，也不知道你们平台怎么想的，平台多黑，拿司机不当人,已完成
223,防疫政策下向疫情地区发送破损口罩并且不予处理,2021-08-17,https://tousu.sina.com.cn/complaint/view/17354484740/,投诉,阿里健康,"退款,赔偿,道歉","①事情起因我在天猫商城购买了10只装口罩,共买了20包,回来拆开后,发现有七包口罩已经打开过了,其它的有不同程度的开口 ②事情经过我联系过了商家,商家打太极,拖延处理,最后只给补偿部分,典型的商家问题,用户买单,并且我看商品评价,发现有存在店大欺客的现象 ③投诉原因一个是维护自己的权益不受损害,更多的还是因为愤怒,...",处理中
224,司机不戴口罩,2021-08-14,https://tousu.sina.com.cn/complaint/view/17354441146/,投诉,哈啰出行客服,作出处罚,2021.8.14下单两次出行，司机都没有戴口罩，疫情当下，这样给顾客带来很大的危险性，何况自己是司机，接触什么样的顾客都有。,已完成
225,杂物社lulu猪口罩质量极差，带子一拉就断了,2021-09-07,https://tousu.sina.com.cn/complaint/view/17354825273/,投诉,九木杂物社,赔偿,本人于7月17日和23日在杂物社360分店和世博源分店购买lulu猪口罩，结果回家发现质量极差，根本不能作为日常使用，且联系客服投诉一周未果,处理中
226,奥运口罩,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354435978/,投诉,拼多多客户服务,"赔偿,下架产品",拼多多上买了两个奥运口罩 要求赔偿。。,处理中
227,这个是奥运口罩，国家禁止卖的奥运口罩,2021-08-09,https://tousu.sina.com.cn/complaint/view/17354369614/,投诉,京东客服,"退款,赔偿,道歉,作出处罚",商家售卖奥运口罩，骗人说是普通的口罩结果到货是奥运口罩，国家禁止卖奥运口罩，所有电商平台全部都是假货而且可以要求赔10退款,已回复
228,配送人员未佩戴口罩，给客户健康带来不确定,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355250822/,投诉,饿了么客户关怀,"赔偿,道歉,改善服务,作出处罚,退款,解释",2021年10月3日下午，我使用饿了么APP，订购了一份餐品，配送人员把餐品交给我的时候，我发现他没有佩戴口罩，这样给客户的身体健康带来很大的不确定，我要求饿了么公司介入处理，给我合理的说法。,已完成
229,饿了风暴抽检，我戴着口罩，故意罚钱,2021-10-14,https://tousu.sina.com.cn/complaint/view/17355408375/,投诉,饿了么客户关怀,撤销处罚,饿了公司故意罚我们骑手钱，然后还不能申诉,已回复
230,饿了么阿里自营大药房口罩没收到，还不补发,2021-10-14,https://tousu.sina.com.cn/complaint/view/17355413824/,投诉,饿了么客户关怀,"赔偿,道歉,作出处罚,解释,补发",7月30号在饿了么阿里健康自营大药房购买了2款口罩，分别是拓伦一袋，可孚5袋，但只收到了拓伦的，没有收到可孚的，联系商家不回复，后联系平台客服要求补发，搞笑的是平台客服居然让我联系商家，给了我电话，我也是拨通了商家的电话，但是始终没有人接听，我就跟平台客服讲，说商家电话打不通，让他们联系下，他居然跟我...,已回复
231,京东商城 初医生昂王专卖店 在全国疫情最严重的地区发货口罩,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354436548/,投诉,京东客服,"退款,赔偿,道歉,作出处罚,改善服务,解释",在 京东商城 初医生昂王专卖店 购买口罩 发货地是扬州 扬州是目前全国疫情较为严重的地区之一 我购买口罩的初衷是为了防疫 口罩在扬州仓库 经过了什么样的人之手完全未知 客服也只是敷衍了事,已完成
